Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_81_70,VSS,Metal1,41.0460,324.6190,0.000018
FILLER_81_63,VSS,Metal1,37.6860,324.6190,0.000018
FILLER_81_56,VSS,Metal1,34.3260,324.6190,0.000018
FILLER_81_49,VSS,Metal1,30.9660,324.6190,0.000018
FILLER_81_42,VSS,Metal1,27.6060,324.6190,0.000018
FILLER_81_35,VSS,Metal1,24.2460,324.6190,0.000017
FILLER_81_28,VSS,Metal1,20.8860,324.6190,0.000017
FILLER_81_21,VSS,Metal1,17.5260,324.6190,0.000017
FILLER_81_14,VSS,Metal1,14.1660,324.6190,0.000017
FILLER_81_7,VSS,Metal1,10.8060,324.6190,0.000017
FILLER_81_0,VSS,Metal1,7.4460,324.6190,0.000017
FILLER_80_1487,VSS,Metal1,719.7600,317.5200,0.000012
FILLER_80_1485,VSS,Metal1,719.0400,317.5200,0.000012
FILLER_80_1478,VSS,Metal1,716.8860,317.9800,0.000012
FILLER_80_1471,VSS,Metal1,713.5260,317.9800,0.000012
FILLER_80_1464,VSS,Metal1,710.1660,317.9800,0.000012
FILLER_80_1457,VSS,Metal1,706.8060,317.9800,0.000012
FILLER_80_1450,VSS,Metal1,703.4460,317.9800,0.000012
FILLER_80_1443,VSS,Metal1,700.0860,317.9800,0.000012
FILLER_80_1436,VSS,Metal1,696.7260,317.9800,0.000012
FILLER_80_1429,VSS,Metal1,693.3660,317.9800,0.000012
FILLER_80_1422,VSS,Metal1,690.0060,317.9800,0.000012
FILLER_80_1415,VSS,Metal1,686.6460,317.9800,0.000012
FILLER_80_1408,VSS,Metal1,683.2860,317.9800,0.000012
FILLER_80_1401,VSS,Metal1,679.9260,317.9800,0.000012
FILLER_80_1394,VSS,Metal1,676.5660,317.9800,0.000012
FILLER_80_1387,VSS,Metal1,673.2060,317.9800,0.000012
FILLER_80_1380,VSS,Metal1,669.8460,317.9800,0.000012
FILLER_80_1373,VSS,Metal1,666.4860,317.9800,0.000012
FILLER_80_1366,VSS,Metal1,663.1260,317.9800,0.000012
FILLER_80_1359,VSS,Metal1,659.7660,317.9800,0.000012
FILLER_80_1352,VSS,Metal1,656.4060,317.9800,0.000012
FILLER_80_1345,VSS,Metal1,653.0460,317.9800,0.000012
FILLER_80_1338,VSS,Metal1,649.6860,317.9800,0.000012
FILLER_80_1331,VSS,Metal1,646.3260,317.9800,0.000012
FILLER_80_1324,VSS,Metal1,642.9660,317.9800,0.000012
FILLER_80_1317,VSS,Metal1,639.6060,317.9800,0.000012
FILLER_80_1310,VSS,Metal1,636.2460,317.9800,0.000012
FILLER_80_1303,VSS,Metal1,632.8860,317.9800,0.000012
FILLER_80_1296,VSS,Metal1,629.5260,317.9800,0.000012
FILLER_80_1289,VSS,Metal1,626.1660,317.9800,0.000012
FILLER_80_1282,VSS,Metal1,622.8060,317.9800,0.000013
FILLER_80_1275,VSS,Metal1,619.4460,317.9800,0.000013
FILLER_80_1268,VSS,Metal1,616.0860,317.9800,0.000013
FILLER_80_1261,VSS,Metal1,612.7260,317.9800,0.000013
FILLER_80_1254,VSS,Metal1,609.3660,317.9800,0.000013
FILLER_80_1247,VSS,Metal1,606.0060,317.9800,0.000013
FILLER_80_1240,VSS,Metal1,602.6460,317.9800,0.000013
FILLER_80_1233,VSS,Metal1,599.2860,317.9800,0.000013
FILLER_80_1226,VSS,Metal1,595.9260,317.9800,0.000013
FILLER_80_1219,VSS,Metal1,592.5660,317.9800,0.000013
FILLER_80_1212,VSS,Metal1,589.2060,317.9800,0.000013
FILLER_80_1205,VSS,Metal1,585.8460,317.9800,0.000013
FILLER_80_1198,VSS,Metal1,582.4860,317.9800,0.000013
FILLER_80_1191,VSS,Metal1,579.1260,317.9800,0.000013
FILLER_80_1184,VSS,Metal1,575.7660,317.9800,0.000013
FILLER_80_1177,VSS,Metal1,572.4060,317.9800,0.000013
FILLER_80_1170,VSS,Metal1,569.0460,317.9800,0.000013
FILLER_80_1163,VSS,Metal1,565.6860,317.9800,0.000013
FILLER_80_1156,VSS,Metal1,562.3260,317.9800,0.000013
FILLER_80_1149,VSS,Metal1,558.9660,317.9800,0.000013
FILLER_80_1142,VSS,Metal1,555.6060,317.9800,0.000013
FILLER_80_1135,VSS,Metal1,552.2460,317.9800,0.000013
FILLER_80_1128,VSS,Metal1,548.8860,317.9800,0.000013
FILLER_80_1121,VSS,Metal1,545.5260,317.9800,0.000013
FILLER_80_1114,VSS,Metal1,542.1660,317.9800,0.000013
FILLER_80_1107,VSS,Metal1,538.8060,317.9800,0.000013
FILLER_80_1100,VSS,Metal1,535.4460,317.9800,0.000013
FILLER_80_1093,VSS,Metal1,532.0860,317.9800,0.000013
FILLER_80_1086,VSS,Metal1,528.7260,317.9800,0.000013
FILLER_80_1079,VSS,Metal1,525.3660,317.9800,0.000013
FILLER_80_1072,VSS,Metal1,522.0060,317.9800,0.000013
FILLER_80_1065,VSS,Metal1,518.6460,317.9800,0.000013
FILLER_80_1058,VSS,Metal1,515.2860,317.9800,0.000013
FILLER_80_1051,VSS,Metal1,511.9260,317.9800,0.000013
FILLER_80_1044,VSS,Metal1,508.5660,317.9800,0.000013
FILLER_80_1037,VSS,Metal1,505.2060,317.9800,0.000013
FILLER_80_1030,VSS,Metal1,501.8460,317.9800,0.000014
FILLER_80_1023,VSS,Metal1,498.4860,317.9800,0.000014
FILLER_80_1016,VSS,Metal1,495.1260,317.9800,0.000014
FILLER_80_1009,VSS,Metal1,491.7660,317.9800,0.000014
FILLER_80_1002,VSS,Metal1,488.4060,317.9800,0.000014
FILLER_80_995,VSS,Metal1,485.0460,317.9800,0.000014
FILLER_80_988,VSS,Metal1,481.6860,317.9800,0.000014
FILLER_80_981,VSS,Metal1,478.3260,317.9800,0.000014
FILLER_80_974,VSS,Metal1,474.9660,317.9800,0.000014
FILLER_80_967,VSS,Metal1,471.6060,317.9800,0.000014
FILLER_80_960,VSS,Metal1,468.2460,317.9800,0.000014
FILLER_80_953,VSS,Metal1,464.8860,317.9800,0.000014
FILLER_80_946,VSS,Metal1,461.5260,317.9800,0.000014
FILLER_80_939,VSS,Metal1,458.1660,317.9800,0.000014
FILLER_80_932,VSS,Metal1,454.8060,317.9800,0.000014
FILLER_80_925,VSS,Metal1,451.4460,317.9800,0.000014
FILLER_80_918,VSS,Metal1,448.0860,317.9800,0.000014
FILLER_80_911,VSS,Metal1,444.7260,317.9800,0.000014
FILLER_80_904,VSS,Metal1,441.3660,317.9800,0.000014
FILLER_80_897,VSS,Metal1,438.0060,317.9800,0.000014
FILLER_80_890,VSS,Metal1,434.6460,317.9800,0.000014
FILLER_80_883,VSS,Metal1,431.2860,317.9800,0.000016
FILLER_80_876,VSS,Metal1,427.9260,317.9800,0.000019
FILLER_80_867,VSS,Metal1,422.1600,317.5200,0.000021
FILLER_80_863,VSS,Metal1,420.9480,317.8960,0.000021
FILLER_80_856,VSS,Metal1,418.3260,317.9800,0.000024
FILLER_80_849,VSS,Metal1,414.9660,317.9800,0.000024
FILLER_80_842,VSS,Metal1,411.6060,317.9800,0.000025
FILLER_80_835,VSS,Metal1,408.2460,317.9800,0.000025
FILLER_80_829,VSS,Metal1,403.9200,317.5200,0.000027
FILLER_80_822,VSS,Metal1,402.0060,317.9800,0.000030
FILLER_80_815,VSS,Metal1,398.6460,317.9800,0.000033
FILLER_80_793,VSS,Metal1,386.6400,317.5200,0.000039
FILLER_80_787,VSS,Metal1,383.7600,317.5200,0.000040
FILLER_80_783,VSS,Metal1,382.5480,317.8960,0.000042
FILLER_80_776,VSS,Metal1,379.9260,317.9800,0.000042
FILLER_80_741,VSS,Metal1,363.1260,317.9800,0.000042
FILLER_80_723,VSS,Metal1,353.0400,317.5200,0.000042
FILLER_80_716,VSS,Metal1,351.1260,317.9800,0.000042
FILLER_80_709,VSS,Metal1,347.7660,317.9800,0.000042
FILLER_80_700,VSS,Metal1,342.7080,317.8960,0.000042
FILLER_80_693,VSS,Metal1,340.0860,317.9800,0.000042
FILLER_80_683,VSS,Metal1,333.8400,317.5200,0.000042
FILLER_80_677,VSS,Metal1,331.2000,317.5200,0.000042
FILLER_80_662,VSS,Metal1,323.7600,317.5200,0.000041
FILLER_80_660,VSS,Metal1,323.0400,317.5200,0.000041
FILLER_80_653,VSS,Metal1,320.8860,317.9800,0.000041
FILLER_80_646,VSS,Metal1,317.5260,317.9800,0.000040
FILLER_80_640,VSS,Metal1,313.4400,317.5200,0.000040
FILLER_80_636,VSS,Metal1,311.9880,317.8960,0.000038
FILLER_80_629,VSS,Metal1,309.3660,317.9800,0.000038
FILLER_80_622,VSS,Metal1,306.0060,317.9800,0.000038
FILLER_80_615,VSS,Metal1,302.6460,317.9800,0.000038
FILLER_80_608,VSS,Metal1,299.2860,317.9800,0.000038
FILLER_80_602,VSS,Metal1,295.2000,317.5200,0.000037
FILLER_80_595,VSS,Metal1,293.0460,317.9800,0.000037
FILLER_80_590,VSS,Metal1,289.2000,317.5200,0.000034
FILLER_80_580,VSS,Metal1,284.4000,317.5200,0.000033
FILLER_80_578,VSS,Metal1,283.6800,317.5200,0.000033
FILLER_80_566,VSS,Metal1,279.1260,317.9800,0.000031
FILLER_80_559,VSS,Metal1,275.7660,317.9800,0.000030
FILLER_80_552,VSS,Metal1,272.4060,317.9800,0.000029
FILLER_80_545,VSS,Metal1,269.0460,317.9800,0.000029
FILLER_80_528,VSS,Metal1,260.1480,317.8960,0.000028
FILLER_80_521,VSS,Metal1,257.5260,317.9800,0.000026
FILLER_80_514,VSS,Metal1,254.1660,317.9800,0.000024
FILLER_80_507,VSS,Metal1,250.8060,317.9800,0.000022
FILLER_80_496,VSS,Metal1,244.3200,317.5200,0.000021
FILLER_80_492,VSS,Metal1,242.8680,317.8960,0.000021
FILLER_80_486,VSS,Metal1,239.5200,317.5200,0.000020
FILLER_80_479,VSS,Metal1,237.3660,317.9800,0.000020
FILLER_80_472,VSS,Metal1,234.0060,317.9800,0.000020
FILLER_80_465,VSS,Metal1,230.6460,317.9800,0.000020
FILLER_80_433,VSS,Metal1,214.5480,317.8960,0.000019
FILLER_80_426,VSS,Metal1,211.9260,317.9800,0.000017
FILLER_80_419,VSS,Metal1,208.5660,317.9800,0.000017
FILLER_80_410,VSS,Metal1,202.8000,317.5200,0.000016
FILLER_80_403,VSS,Metal1,200.8860,317.9800,0.000016
FILLER_80_375,VSS,Metal1,186.0000,317.5200,0.000016
FILLER_80_371,VSS,Metal1,184.7880,317.8960,0.000013
FILLER_80_364,VSS,Metal1,182.1660,317.9800,0.000013
FILLER_80_357,VSS,Metal1,178.8060,317.9800,0.000013
FILLER_80_343,VSS,Metal1,170.6400,317.5200,0.000011
FILLER_80_336,VSS,Metal1,168.7260,317.9800,0.000011
FILLER_80_329,VSS,Metal1,165.3660,317.9800,0.000011
FILLER_80_322,VSS,Metal1,162.0060,317.9800,0.000011
FILLER_80_303,VSS,Metal1,151.4400,317.5200,0.000010
FILLER_80_301,VSS,Metal1,150.7200,317.5200,0.000010
FILLER_80_294,VSS,Metal1,148.5660,317.9800,0.000010
FILLER_80_287,VSS,Metal1,145.2060,317.9800,0.000010
FILLER_80_280,VSS,Metal1,141.8460,317.9800,0.000010
FILLER_80_273,VSS,Metal1,138.4860,317.9800,0.000010
FILLER_80_266,VSS,Metal1,135.1260,317.9800,0.000009
FILLER_80_259,VSS,Metal1,131.7660,317.9800,0.000009
FILLER_80_252,VSS,Metal1,128.4060,317.9800,0.000009
FILLER_80_245,VSS,Metal1,125.0460,317.9800,0.000009
FILLER_80_238,VSS,Metal1,121.6860,317.9800,0.000009
FILLER_80_231,VSS,Metal1,118.3260,317.9800,0.000009
FILLER_80_224,VSS,Metal1,114.9660,317.9800,0.000009
FILLER_80_217,VSS,Metal1,111.6060,317.9800,0.000009
FILLER_80_210,VSS,Metal1,108.2460,317.9800,0.000009
FILLER_80_203,VSS,Metal1,104.8860,317.9800,0.000008
FILLER_80_196,VSS,Metal1,101.5260,317.9800,0.000008
FILLER_80_189,VSS,Metal1,98.1660,317.9800,0.000008
FILLER_80_182,VSS,Metal1,94.8060,317.9800,0.000008
FILLER_80_175,VSS,Metal1,91.4460,317.9800,0.000008
FILLER_80_168,VSS,Metal1,88.0860,317.9800,0.000008
FILLER_80_161,VSS,Metal1,84.7260,317.9800,0.000008
FILLER_80_154,VSS,Metal1,81.3660,317.9800,0.000008
FILLER_80_147,VSS,Metal1,78.0060,317.9800,0.000008
FILLER_80_140,VSS,Metal1,74.6460,317.9800,0.000008
FILLER_80_133,VSS,Metal1,71.2860,317.9800,0.000008
FILLER_80_126,VSS,Metal1,67.9260,317.9800,0.000008
FILLER_80_119,VSS,Metal1,64.5660,317.9800,0.000008
FILLER_80_112,VSS,Metal1,61.2060,317.9800,0.000008
FILLER_80_105,VSS,Metal1,57.8460,317.9800,0.000008
FILLER_80_98,VSS,Metal1,54.4860,317.9800,0.000008
FILLER_80_91,VSS,Metal1,51.1260,317.9800,0.000008
FILLER_80_84,VSS,Metal1,47.7660,317.9800,0.000008
FILLER_80_77,VSS,Metal1,44.4060,317.9800,0.000008
FILLER_80_70,VSS,Metal1,41.0460,317.9800,0.000007
FILLER_80_63,VSS,Metal1,37.6860,317.9800,0.000007
FILLER_80_56,VSS,Metal1,34.3260,317.9800,0.000007
FILLER_80_49,VSS,Metal1,30.9660,317.9800,0.000007
FILLER_80_42,VSS,Metal1,27.6060,317.9800,0.000007
FILLER_80_35,VSS,Metal1,24.2460,317.9800,0.000007
FILLER_80_28,VSS,Metal1,20.8860,317.9800,0.000007
FILLER_80_21,VSS,Metal1,17.5260,317.9800,0.000007
FILLER_80_14,VSS,Metal1,14.1660,317.9800,0.000007
FILLER_80_7,VSS,Metal1,10.8060,317.9800,0.000007
FILLER_80_0,VSS,Metal1,7.4460,317.9800,0.000007
FILLER_79_1481,VSS,Metal1,718.3260,317.0590,0.000012
FILLER_79_1474,VSS,Metal1,714.9660,317.0590,0.000012
FILLER_79_1467,VSS,Metal1,711.6060,317.0590,0.000012
FILLER_79_1460,VSS,Metal1,708.2460,317.0590,0.000012
FILLER_79_1453,VSS,Metal1,704.8860,317.0590,0.000012
FILLER_79_1446,VSS,Metal1,701.5260,317.0590,0.000012
FILLER_79_1439,VSS,Metal1,698.1660,317.0590,0.000012
FILLER_79_1432,VSS,Metal1,694.8060,317.0590,0.000012
FILLER_79_1425,VSS,Metal1,691.4460,317.0590,0.000012
FILLER_79_1418,VSS,Metal1,688.0860,317.0590,0.000012
FILLER_79_1411,VSS,Metal1,684.7260,317.0590,0.000012
FILLER_79_1404,VSS,Metal1,681.3660,317.0590,0.000012
FILLER_79_1397,VSS,Metal1,678.0060,317.0590,0.000012
FILLER_79_1390,VSS,Metal1,674.6460,317.0590,0.000012
FILLER_79_1383,VSS,Metal1,671.2860,317.0590,0.000012
FILLER_79_1376,VSS,Metal1,667.9260,317.0590,0.000012
FILLER_79_1369,VSS,Metal1,664.5660,317.0590,0.000012
FILLER_79_1362,VSS,Metal1,661.2060,317.0590,0.000012
FILLER_79_1355,VSS,Metal1,657.8460,317.0590,0.000012
FILLER_79_1348,VSS,Metal1,654.4860,317.0590,0.000012
FILLER_79_1341,VSS,Metal1,651.1260,317.0590,0.000012
FILLER_79_1334,VSS,Metal1,647.7660,317.0590,0.000012
FILLER_79_1327,VSS,Metal1,644.4060,317.0590,0.000012
FILLER_79_1320,VSS,Metal1,641.0460,317.0590,0.000012
FILLER_79_1313,VSS,Metal1,637.6860,317.0590,0.000012
FILLER_79_1306,VSS,Metal1,634.3260,317.0590,0.000012
FILLER_79_1299,VSS,Metal1,630.9660,317.0590,0.000012
FILLER_79_1292,VSS,Metal1,627.6060,317.0590,0.000012
FILLER_79_1285,VSS,Metal1,624.2460,317.0590,0.000012
FILLER_79_1278,VSS,Metal1,620.8860,317.0590,0.000013
FILLER_79_1271,VSS,Metal1,617.5260,317.0590,0.000013
FILLER_79_1264,VSS,Metal1,614.1660,317.0590,0.000013
FILLER_79_1257,VSS,Metal1,610.8060,317.0590,0.000013
FILLER_79_1250,VSS,Metal1,607.4460,317.0590,0.000013
FILLER_79_1243,VSS,Metal1,604.0860,317.0590,0.000013
FILLER_79_1236,VSS,Metal1,600.7260,317.0590,0.000013
FILLER_79_1229,VSS,Metal1,597.3660,317.0590,0.000013
FILLER_79_1222,VSS,Metal1,594.0060,317.0590,0.000013
FILLER_79_1215,VSS,Metal1,590.6460,317.0590,0.000013
FILLER_79_1208,VSS,Metal1,587.2860,317.0590,0.000013
FILLER_79_1201,VSS,Metal1,583.9260,317.0590,0.000013
FILLER_79_1194,VSS,Metal1,580.5660,317.0590,0.000013
FILLER_79_1187,VSS,Metal1,577.2060,317.0590,0.000013
FILLER_79_1180,VSS,Metal1,573.8460,317.0590,0.000013
FILLER_79_1173,VSS,Metal1,570.4860,317.0590,0.000013
FILLER_79_1166,VSS,Metal1,567.1260,317.0590,0.000013
FILLER_79_1159,VSS,Metal1,563.7660,317.0590,0.000013
FILLER_79_1152,VSS,Metal1,560.4060,317.0590,0.000013
FILLER_79_1145,VSS,Metal1,557.0460,317.0590,0.000013
FILLER_79_1138,VSS,Metal1,553.6860,317.0590,0.000013
FILLER_79_1131,VSS,Metal1,550.3260,317.0590,0.000013
FILLER_79_1124,VSS,Metal1,546.9660,317.0590,0.000013
FILLER_79_1117,VSS,Metal1,543.6060,317.0590,0.000013
FILLER_79_1110,VSS,Metal1,540.2460,317.0590,0.000013
FILLER_79_1103,VSS,Metal1,536.8860,317.0590,0.000013
FILLER_79_1096,VSS,Metal1,533.5260,317.0590,0.000013
FILLER_79_1089,VSS,Metal1,530.1660,317.0590,0.000013
FILLER_79_1082,VSS,Metal1,526.8060,317.0590,0.000013
FILLER_79_1075,VSS,Metal1,523.4460,317.0590,0.000013
FILLER_79_1068,VSS,Metal1,520.0860,317.0590,0.000013
FILLER_79_1061,VSS,Metal1,516.7260,317.0590,0.000013
FILLER_79_1054,VSS,Metal1,513.3660,317.0590,0.000013
FILLER_79_1047,VSS,Metal1,510.0060,317.0590,0.000013
FILLER_79_1040,VSS,Metal1,506.6460,317.0590,0.000013
FILLER_79_1033,VSS,Metal1,503.2860,317.0590,0.000013
FILLER_79_1026,VSS,Metal1,499.9260,317.0590,0.000014
FILLER_79_1019,VSS,Metal1,496.5660,317.0590,0.000014
FILLER_79_1012,VSS,Metal1,493.2060,317.0590,0.000014
FILLER_79_1005,VSS,Metal1,489.8460,317.0590,0.000014
FILLER_79_998,VSS,Metal1,486.4860,317.0590,0.000014
FILLER_79_991,VSS,Metal1,483.1260,317.0590,0.000014
FILLER_79_984,VSS,Metal1,479.7660,317.0590,0.000014
FILLER_79_977,VSS,Metal1,476.4060,317.0590,0.000014
FILLER_79_970,VSS,Metal1,473.0460,317.0590,0.000014
FILLER_79_963,VSS,Metal1,469.6860,317.0590,0.000014
FILLER_79_956,VSS,Metal1,466.3260,317.0590,0.000014
FILLER_79_949,VSS,Metal1,462.9660,317.0590,0.000014
FILLER_79_942,VSS,Metal1,459.6060,317.0590,0.000014
FILLER_79_935,VSS,Metal1,456.2460,317.0590,0.000014
FILLER_79_928,VSS,Metal1,452.8860,317.0590,0.000014
FILLER_79_921,VSS,Metal1,449.5260,317.0590,0.000014
FILLER_79_914,VSS,Metal1,446.1660,317.0590,0.000014
FILLER_79_907,VSS,Metal1,442.8060,317.0590,0.000014
FILLER_79_900,VSS,Metal1,439.4460,317.0590,0.000014
FILLER_79_891,VSS,Metal1,433.9200,317.5200,0.000014
FILLER_79_884,VSS,Metal1,431.7660,317.0590,0.000016
FILLER_79_877,VSS,Metal1,428.4060,317.0590,0.000019
FILLER_79_870,VSS,Metal1,425.0460,317.0590,0.000021
FILLER_79_863,VSS,Metal1,421.6860,317.0590,0.000021
FILLER_79_856,VSS,Metal1,418.3260,317.0590,0.000024
FILLER_79_849,VSS,Metal1,414.9660,317.0590,0.000024
FILLER_79_842,VSS,Metal1,411.6060,317.0590,0.000025
FILLER_79_835,VSS,Metal1,408.2460,317.0590,0.000025
FILLER_79_828,VSS,Metal1,404.8860,317.0590,0.000027
FILLER_79_821,VSS,Metal1,401.5260,317.0590,0.000030
FILLER_79_814,VSS,Metal1,398.1660,317.0590,0.000033
FILLER_79_807,VSS,Metal1,394.8060,317.0590,0.000036
FILLER_79_800,VSS,Metal1,391.4460,317.0590,0.000038
FILLER_79_793,VSS,Metal1,388.0860,317.0590,0.000039
FILLER_79_786,VSS,Metal1,384.7260,317.0590,0.000040
FILLER_79_779,VSS,Metal1,381.3660,317.0590,0.000042
FILLER_79_772,VSS,Metal1,378.0060,317.0590,0.000042
FILLER_79_765,VSS,Metal1,374.6460,317.0590,0.000042
FILLER_79_752,VSS,Metal1,367.6680,317.1430,0.000042
FILLER_79_745,VSS,Metal1,365.0460,317.0590,0.000042
FILLER_79_738,VSS,Metal1,361.6860,317.0590,0.000042
FILLER_79_732,VSS,Metal1,357.3600,317.5200,0.000042
FILLER_79_730,VSS,Metal1,356.6400,317.5200,0.000042
FILLER_79_723,VSS,Metal1,354.4860,317.0590,0.000042
FILLER_79_716,VSS,Metal1,351.1260,317.0590,0.000042
FILLER_79_709,VSS,Metal1,347.7660,317.0590,0.000042
FILLER_79_702,VSS,Metal1,344.4060,317.0590,0.000042
FILLER_79_695,VSS,Metal1,341.0460,317.0590,0.000042
FILLER_79_660,VSS,Metal1,324.2460,317.0590,0.000041
FILLER_79_653,VSS,Metal1,320.8860,317.0590,0.000041
FILLER_79_646,VSS,Metal1,317.5260,317.0590,0.000040
FILLER_79_639,VSS,Metal1,314.1660,317.0590,0.000040
FILLER_79_632,VSS,Metal1,310.8060,317.0590,0.000038
FILLER_79_625,VSS,Metal1,307.4460,317.0590,0.000038
FILLER_79_618,VSS,Metal1,304.0860,317.0590,0.000038
FILLER_79_611,VSS,Metal1,300.7260,317.0590,0.000038
FILLER_79_604,VSS,Metal1,297.3660,317.0590,0.000038
FILLER_79_597,VSS,Metal1,294.0060,317.0590,0.000037
FILLER_79_579,VSS,Metal1,284.1600,317.5200,0.000033
FILLER_79_572,VSS,Metal1,282.0060,317.0590,0.000033
FILLER_79_558,VSS,Metal1,274.0800,317.5200,0.000029
FILLER_79_549,VSS,Metal1,269.5200,317.5200,0.000029
FILLER_79_547,VSS,Metal1,268.8000,317.5200,0.000029
FILLER_79_540,VSS,Metal1,266.6460,317.0590,0.000029
FILLER_79_534,VSS,Metal1,262.3200,317.5200,0.000028
FILLER_79_527,VSS,Metal1,260.4060,317.0590,0.000028
FILLER_79_520,VSS,Metal1,257.0460,317.0590,0.000026
FILLER_79_515,VSS,Metal1,253.2000,317.5200,0.000024
FILLER_79_508,VSS,Metal1,251.2860,317.0590,0.000022
FILLER_79_493,VSS,Metal1,242.8800,317.5200,0.000021
FILLER_79_489,VSS,Metal1,241.4280,317.1430,0.000021
FILLER_79_482,VSS,Metal1,238.8060,317.0590,0.000020
FILLER_79_475,VSS,Metal1,235.4460,317.0590,0.000020
FILLER_79_468,VSS,Metal1,232.0860,317.0590,0.000020
FILLER_79_461,VSS,Metal1,228.7260,317.0590,0.000020
FILLER_79_440,VSS,Metal1,217.4400,317.5200,0.000019
FILLER_79_433,VSS,Metal1,215.2860,317.0590,0.000019
FILLER_79_426,VSS,Metal1,211.9260,317.0590,0.000017
FILLER_79_419,VSS,Metal1,208.5660,317.0590,0.000017
FILLER_79_412,VSS,Metal1,205.2060,317.0590,0.000016
FILLER_79_405,VSS,Metal1,201.8460,317.0590,0.000016
FILLER_79_398,VSS,Metal1,198.4860,317.0590,0.000016
FILLER_79_389,VSS,Metal1,192.9600,317.5200,0.000016
FILLER_79_382,VSS,Metal1,190.8060,317.0590,0.000016
FILLER_79_375,VSS,Metal1,187.4460,317.0590,0.000016
FILLER_79_368,VSS,Metal1,184.0860,317.0590,0.000013
FILLER_79_361,VSS,Metal1,180.7260,317.0590,0.000013
FILLER_79_350,VSS,Metal1,174.0000,317.5200,0.000011
FILLER_79_343,VSS,Metal1,172.0860,317.0590,0.000011
FILLER_79_336,VSS,Metal1,168.7260,317.0590,0.000011
FILLER_79_329,VSS,Metal1,165.3660,317.0590,0.000011
FILLER_79_322,VSS,Metal1,162.0060,317.0590,0.000011
FILLER_79_317,VSS,Metal1,158.1600,317.5200,0.000010
FILLER_79_315,VSS,Metal1,157.4400,317.5200,0.000010
FILLER_79_308,VSS,Metal1,155.2860,317.0590,0.000010
FILLER_79_301,VSS,Metal1,151.9260,317.0590,0.000010
FILLER_79_294,VSS,Metal1,148.5660,317.0590,0.000010
FILLER_79_287,VSS,Metal1,145.2060,317.0590,0.000010
FILLER_79_280,VSS,Metal1,141.8460,317.0590,0.000010
FILLER_79_273,VSS,Metal1,138.4860,317.0590,0.000010
FILLER_79_266,VSS,Metal1,135.1260,317.0590,0.000009
FILLER_79_259,VSS,Metal1,131.7660,317.0590,0.000009
FILLER_79_252,VSS,Metal1,128.4060,317.0590,0.000009
FILLER_79_245,VSS,Metal1,125.0460,317.0590,0.000009
FILLER_79_238,VSS,Metal1,121.6860,317.0590,0.000009
FILLER_79_231,VSS,Metal1,118.3260,317.0590,0.000009
FILLER_79_224,VSS,Metal1,114.9660,317.0590,0.000009
FILLER_79_217,VSS,Metal1,111.6060,317.0590,0.000009
FILLER_79_210,VSS,Metal1,108.2460,317.0590,0.000009
FILLER_79_203,VSS,Metal1,104.8860,317.0590,0.000008
FILLER_79_196,VSS,Metal1,101.5260,317.0590,0.000008
FILLER_79_189,VSS,Metal1,98.1660,317.0590,0.000008
FILLER_79_182,VSS,Metal1,94.8060,317.0590,0.000008
FILLER_79_175,VSS,Metal1,91.4460,317.0590,0.000008
FILLER_79_168,VSS,Metal1,88.0860,317.0590,0.000008
FILLER_79_161,VSS,Metal1,84.7260,317.0590,0.000008
FILLER_79_154,VSS,Metal1,81.3660,317.0590,0.000008
FILLER_79_147,VSS,Metal1,78.0060,317.0590,0.000008
FILLER_79_140,VSS,Metal1,74.6460,317.0590,0.000008
FILLER_79_133,VSS,Metal1,71.2860,317.0590,0.000008
FILLER_79_126,VSS,Metal1,67.9260,317.0590,0.000008
FILLER_79_119,VSS,Metal1,64.5660,317.0590,0.000008
FILLER_79_112,VSS,Metal1,61.2060,317.0590,0.000008
FILLER_79_105,VSS,Metal1,57.8460,317.0590,0.000008
FILLER_79_98,VSS,Metal1,54.4860,317.0590,0.000008
FILLER_79_91,VSS,Metal1,51.1260,317.0590,0.000008
FILLER_79_84,VSS,Metal1,47.7660,317.0590,0.000008
FILLER_79_77,VSS,Metal1,44.4060,317.0590,0.000008
FILLER_79_70,VSS,Metal1,41.0460,317.0590,0.000007
FILLER_79_63,VSS,Metal1,37.6860,317.0590,0.000007
FILLER_79_56,VSS,Metal1,34.3260,317.0590,0.000007
FILLER_79_49,VSS,Metal1,30.9660,317.0590,0.000007
FILLER_79_42,VSS,Metal1,27.6060,317.0590,0.000007
FILLER_79_35,VSS,Metal1,24.2460,317.0590,0.000007
FILLER_79_28,VSS,Metal1,20.8860,317.0590,0.000007
FILLER_79_21,VSS,Metal1,17.5260,317.0590,0.000007
FILLER_79_14,VSS,Metal1,14.1660,317.0590,0.000007
FILLER_79_7,VSS,Metal1,10.8060,317.0590,0.000007
FILLER_79_0,VSS,Metal1,7.4460,317.0590,0.000007
FILLER_78_1487,VSS,Metal1,719.7600,309.9600,0.000001
FILLER_78_1483,VSS,Metal1,718.5480,310.3360,0.000001
FILLER_78_1476,VSS,Metal1,715.9260,310.4200,0.000001
FILLER_78_1469,VSS,Metal1,712.5660,310.4200,0.000001
FILLER_78_1462,VSS,Metal1,709.2060,310.4200,0.000001
FILLER_78_1455,VSS,Metal1,705.8460,310.4200,0.000001
FILLER_78_1448,VSS,Metal1,702.4860,310.4200,0.000001
